id,eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
119363,201307220046,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119364,201307220047,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119365,201307220048,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119366,201307220049,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119376,201307220073,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119377,201307220074,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119378,201307220075,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119379,201307220076,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119380,201307220077,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119381,201307220078,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119382,201307220079,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119383,201307220080,2013,7,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119406,201307230023,2013,7,23,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.150532000000002,34.003844,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Gas Pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119418,201307230039,2013,7,23,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Camp,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119422,201307230044,2013,7,23,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.498423,33.810297999999996,4.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119425,201307230053,2013,7,23,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,83.0,Protester,Protesters,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
119430,201307240002,2013,7,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Training Center,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,3.0,0,0.0,START Primary Collection,-9,-9,0,-9
119434,201307240006,2013,7,24,0,60,Egypt,10,Middle East & North Africa,Dakahlia,Mansoura,31.041021,31.377196,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
119435,201307240007,2013,7,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119456,201307240031,2013,7,25,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
119474,201307240061,2013,7,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119475,201307240062,2013,7,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,1,Business,6.0,Medical/Pharmaceutical,Cafeteria,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119476,201307240063,2013,7,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.191658,34.054656,1.0,0,1,1,1,0.0,0.0,0,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119478,201307240065,2013,7,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119534,201307260020,2013,7,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119552,201307260046,2013,7,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119553,201307260047,2013,7,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119554,201307260048,2013,7,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119555,201307260053,2013,7,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119575,201307270029,2013,7,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,al-Arish Airport Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119576,201307270030,2013,7,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119577,201307270031,2013,7,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.131726,33.855743,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119578,201307270032,2013,7,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Club,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
119603,201307280046,2013,7,28,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),20.0,Intelligence,Building: Mohamed Ashba,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119648,201307290044,2013,7,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Camp: Mohamed Mahmoud Ali,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,-9,0.0,START Primary Collection,-9,-9,0,-9
119649,201307290045,2013,7,28,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
119729,201307310034,2013,7,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119730,201307310035,2013,7,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
119790,201308020003,2013,8,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,Sinai Sun Hotel,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119855,201308040001,2013,8,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,87.0,Affiliated Institution,Shrine,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119856,201308040002,2013,8,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Beir Al-Abd,31.016779,33.008587,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,87.0,Affiliated Institution,Shrine,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
119860,201308040006,2013,8,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Club,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119861,201308040007,2013,8,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
119911,201308050008,2013,8,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
119912,201308050009,2013,8,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
119935,201308050039,2013,8,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Officers' Club: Mohamed Moussa Jaballah,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,-9,0.0,START Primary Collection,-9,-9,0,-9
119967,201308060034,2013,8,6,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
119980,201308070002,2013,8,7,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Former Member: Abdel Hamid Selmi,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
120115,201308100062,2013,8,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
120186,201308130006,2013,8,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,1.0,1,0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Border Checkpoint,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
120187,201308130007,2013,8,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
120188,201308130008,2013,8,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,VIP Cafeteria for Officials,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
120204,201308130032,2013,8,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Prosecutor's Office,60.0,Egypt,Unknown,0.0,0,6,Explosives,,1,0.0,START Primary Collection,-9,-9,0,-9
120234,201308140035,2013,8,14,0,60,Egypt,10,Middle East & North Africa,Ismailia,Ismailia,30.604231,32.267849,1.0,0,1,1,0,1.0,0.0,1,0,9,Unknown,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,13,Unknown,2.0,1,0.0,START Primary Collection,-9,-9,0,-9
120238,201308150002,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Abou Sokkar Checkpoint,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
120239,201308150003,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
120242,201308150007,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Club,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
120243,201308150008,2013,8,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Assiut,27.181122,31.179426,1.0,0,1,1,1,0.0,0.0,1,0,9,Unknown,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Muslim extremists,0.0,0,13,Unknown,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
120244,201308150009,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Police Recruits,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
120266,201308150036,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
120267,201308150037,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
120268,201308150038,2013,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Al-Arish City Council,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
120282,201308160007,2013,8,16,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
120283,201308160008,2013,8,16,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Muslim extremists,1.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
120306,201308160036,2013,8,16,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Unknown,30.685926000000002,31.774317,4.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
120307,201308160037,2013,8,16,0,60,Egypt,10,Middle East & North Africa,Matruh,Marsa Matrouh,31.335898999999998,27.248632,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Facility,60.0,Egypt,Unknown,0.0,0,6,Explosives,,-9,0.0,START Primary Collection,-9,-9,0,-9
120309,201308160042,2013,8,16,0,60,Egypt,10,Middle East & North Africa,Cairo,New Cairo,30.026531,31.456419,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
120342,201308170042,2013,8,17,0,60,Egypt,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,39.0,Paramilitary,Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
120343,201308170043,2013,8,17,0,60,Egypt,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Building,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
120344,201308170044,2013,8,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Beir Al-Abd,31.016779,33.008587,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Camp,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
120348,201308180008,2013,8,18,0,60,Egypt,10,Middle East & North Africa,Ismailia,Ismailia,30.592409999999997,32.258606,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol Vehicle,60.0,Egypt,Muslim Brotherhood,0.0,0,5,Firearms,2.0,1,0.0,START Primary Collection,0,1,0,1
120372,201308190001,2013,8,19,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicles,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,25.0,1,0.0,START Primary Collection,-9,-9,0,-9
